idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-18367;24_18367;;Marché de Maîtrise d'oeuvre pour rénovation énergétique du siège social du SIED 70;24-18367;FNS;['70', '25', '39', '68', '88', '90', '52'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;SIED 70;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['197', '61', '169', '476', '452'];['197', '61', '169', '476', '452'];"[""Maîtrise d'oeuvre"", 'Chauffage (travaux)', 'Isolation', 'Photovoltaïque', 'Géothermie']";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18367;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18367.pdf
24-18369;24_18369;;TRAVAUX DE CRÉATION ET DE RÉNOVATION D’ESPACES VERTS;24-18369;FNS;['06'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;Ville de Vence;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116'];['116'];['Espaces verts'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18369;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18369.pdf
24-18379;24_18379;;Maintenance des adoucisseurs du GHT 47;24-18379;FNS;['47'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-08;2024-03-08T12:00:00+00:00;Santé;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18379;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18379.pdf
24-18398;24_18398;;Accord-cadre de travaux de construction ou de réparation sur les réseaux d'eaux usées et d'eaux pluviales - Années 2024-2026 - Territoire de la communauté de l'Auxerrois;24-18398;FNS;['89'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T12:00:00+00:00;Communauté de l'Auxerrois;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['18'];['18'];['Assainissement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18398;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18398.pdf
24-18485;24_18485;;Mission de maitrise d'oeuvre - Mise en place des panneaux photovoltaïques;24-18485;FNS;['06'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-05-13;;Université Côte d'Azur;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18485;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18485.pdf
24-18500;24_18500;;Prestations d'entretien des espaces verts pour la Communauté d'Alès Agglomération;24-18500;FNS;['30'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-06-06;2024-03-08T12:00:00+00:00;Communauté Alès Agglomération;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18500;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18500.pdf
24-18437;24_18437;;Travaux d'entretien et de réhabilitation de la voirie communale;24-18437;FNS;['95'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T10:00:00+00:00;Mairie D'Ecouen;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18437;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18437.pdf
24-18453;24_18453;;Maintenance préventive des équipements du Port de Boulogne sur Mer;24-18453;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-29;2024-03-29T16:00:00+00:00;Société d'Exploitation des Ports du Détroit;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18453;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18453.pdf
24-18424;24_18424;;VILLE D'ANTIBES COURS MASSENA 06606 ANTIBES CEDEX;24-18424;FNS;['06'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-04-14;;Direction de la commande publique;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['184'];['184'];['Livres'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18424;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18424.pdf
24-18433;24_18433;;Accès au crématorium pour animaux à Poix de Picardie;24-18433;FNS;['80'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-31;2024-03-14T12:00:00+00:00;Communauté de communes somme sud-ouest;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18433;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18433.pdf
24-18526;24_18526;;"Prestation d'accompagnement psychologique pour les bénéficiaires du Rsa dans le cadre du parcours de préparation à l'emploi ""Objectif compétences""";24-18526;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T12:00:00+00:00;Département du Doubs;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18526;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18526.pdf
24-18286;24_18286;;Mission d'étude et d'assistance pour la procédure de modification n°3 du Plan de Sauvegarde et de Mise en Valeur (PSMV) de la Ville de Colmar;24-18286;MAPA;['68'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-11;;VILLE DE COLMAR;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";;;;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18286;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18286.pdf
24-18565;24_18565;;Mission de maîtrise d'oeuvre pour la mise en oeuvre du réseau de défense incendie à la Saline Royale d'Arc et Senans;24-18565;MAPA;['25'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;Département du Doubs;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18565;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18565.pdf
24-18577;24_18577;;Mise à disposition de places au sein de structures d'accueil de la petite enfance pour le CHU Grenoble site Voiron;24-18577;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-27;2024-03-27T11:00:00+00:00;Établissement public de santé.;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18577;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18577.pdf
24-18642;24_18642;;Remplacement de menuiseries extérieures dans deux collèges de la Haute Loire - Lot 1 : Collège de Blesle et Lot 2 : Collège de Saint Julien Chapteuil;24-18642;FNS;['43'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-11;2024-03-11T12:00:00+00:00;Département de la Haute-Loire;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['222'];['222'];['Menuiserie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18642;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18642.pdf
24-18653;24_18653;;Rénovation des stations de la ligne A du tramway d'Orléans Métropole - Lot 2 (Système) - Relance;24-18653;FNS;['45'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-13;2024-03-13T12:00:00+00:00;Orléans Métropole;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['105'];['105'];['Electricité (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18653;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18653.pdf
24-18676;24_18676;;Prestation d?analyses de laboratoire pour la caractérisation physico-chimique de matrices solides, liquides et végétales pour le compte GEODERIS;24-18676;FNS;['57'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-22;2024-03-22T15:00:00+00:00;Geoderis;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['8'];['8'];['Analyses médicales, biologiques'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18676;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18676.pdf
24-18688;24_18688;;Entretien paysager du site de Javols Parc Archeologique De Javols;24-18688;FNS;['31', '34'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-05;2024-03-05T12:00:00+00:00;Région Occitanie;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['116', '274', '410'];['116', '274', '410'];['Espaces verts', 'Prestations de services', 'Formation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18688;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18688.pdf
24-18699;24_18699;;Travaux de ravalement;24-18699;FNS;['94', '75'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-31;2024-03-19T12:00:00+00:00;Bailleur social;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18699;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18699.pdf
24-18747;24_18747;;Relance - Mise en conformité et création d'une salle de motricité et d'une passerelle pour le groupe scolaire Thiers à Bordeaux;24-18747;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-06;2024-03-06T16:00:00+00:00;Ville de Bordeaux;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['61', '144', '264'];['61', '144', '264'];['Chauffage (travaux)', 'Gros oeuvre', 'Peinture (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18747;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18747.pdf
24-17954;24_17954;;Fourniture et livraison de combustibles;24-17954;JOUE;['22'];;Marchés européens;2024-02-14;2024-03-22;2024-03-22T10:00:00+00:00;Tribunal Administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['52'];['52'];['Carburant, hydrocarbure'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17954;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17954.pdf
24-17765;24_17765;;Prestations d'assurances pour l'EPPGHV;24-17765;JOUE;['75'];;Marchés européens;2024-02-14;2024-03-11;2024-03-11T10:00:00+00:00;EPPGHV - Etablissement public du parc et de la grande halle de la Villette;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17765;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17765.pdf
24-17801;24_17801;;Travaux de réhabilitation de l'hôtel de Mailly Nesle - LOT 8 :Façades contemporaines et verrières;24-17801;JOUE;['75'];;Marchés européens;2024-02-14;2024-03-22;2024-03-22T10:00:00+00:00;Etablissement Public du Musée d'Orsay et du Musée de l'Orangerie;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17801;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17801.pdf
24-17817;24_17817;;ELABORATION DU SCOT DE LA VALLEE DU CHER A LA SOLOGNE;24-17817;JOUE;['41'];;Marchés européens;2024-02-14;2024-02-23;2024-02-15T11:00:00+00:00;SYNDICAT DU SCOT VALLEE DU CHER A LA SOLOGNE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['455'];['455'];['Ingénierie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17817;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17817.pdf
24-17847;24_17847;;Fourniture de bennes compactrices et grues à équiper sur châssis 26 tonnes;24-17847;JOUE;['05'];;Marchés européens;2024-02-14;2024-03-18;2024-03-18T07:00:00+00:00;CCSP REGIE SMICTOM;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['475'];['475'];['Véhicules (acquisition)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17847;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17847.pdf
24-17882;24_17882;;Exploitation du bar et restauration grand public et gestion du bar village hospitalités pour le Vendée Globe 2024-2025;24-17882;JOUE;['85'];;Marchés européens;2024-02-14;2024-03-14;2024-03-15T11:00:00+00:00;SAEM VENDEE - Vendée Globe;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17882;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17882.pdf
24-17887;24_17887;;Fourniture et livraison de conteneurs enterrés et semi-enterrés;24-17887;JOUE;['56'];;Marchés européens;2024-02-14;2024-05-01;2024-03-14T10:00:00+00:00;Instance chargée des procédures de recours Tribunal administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['71'];['71'];['Conteneur, poubelles'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17887;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17887.pdf
24-17889;24_17889;;Fourniture de médailles pour le compte de l'Assistance Publique - Hôpitaux de Paris;24-17889;JOUE;['75', '77', '78', '91', '92', '93', '94', '95'];;Marchés européens;2024-02-14;2024-03-12;2024-03-12T14:00:00+00:00;Assistance Publique Hôpitaux de Paris - Achats Centraux Hôteliers, Alimentaires et Technologiques (ACHAT);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['224'];['224'];['Métallurgie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17889;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17889.pdf
24-17908;24_17908;;Maintenance et remplacement de pièces pour les machines de nettoyage;24-17908;JOUE;['06'];;Marchés européens;2024-02-14;2024-03-18;2024-03-18T11:00:00+00:00;Mairie de Cannes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['112', '115', '196'];['112', '115', '196'];['Equipement industriel', 'Equipements spécialisés', 'Maintenance'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17908;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17908.pdf
24-17916;24_17916;;prestations de mise en sécurité et en sûreté du LaM;24-17916;JOUE;['59'];;Marchés européens;2024-02-14;2024-03-20;;Musée LAM;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['332'];['332'];['Sécurité incendie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17916;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17916.pdf
24-17712;24_17712;;Fourniture de denrées alimentaires pour les besoins de la restauration collective de la cuisine centrale de la commune de Questembert;24-17712;JOUE;['56'];;Marchés européens;2024-02-14;2024-03-19;2024-03-18T10:00:00+00:00;Tribunal administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['88'];['88'];['Denrées alimentaires'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17712;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17712.pdf
24-17726;24_17726;;TRAVAUX DE REHABILITATION DU GROUPE SCOLAIRE ET DE LA CRECHE DE l’ILE VERTE A VALBONNE;24-17726;JOUE;['06'];;Marchés européens;2024-02-14;2024-03-25;2024-03-25T11:00:00+00:00;Commune de Valbonne (06);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17726;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17726.pdf
24-17782;24_17782;;Assurance flotte automobile et risques annexes pour le SDIS des Alpes-Maritimes – 5 lots;24-17782;JOUE;['06'];;Marchés européens;2024-02-14;2024-03-16;2024-03-20T11:00:00+00:00;SDIS (06);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17782;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17782.pdf
24-17805;24_17805;;Le présent accord-cadre a pour objet le déploiement de la collecte des biodéchets sur les sites des collèges publics de Seine-et-Marne ainsi que leur transport et leur valorisation par méthanisation e;24-17805;JOUE;['77'];;Marchés européens;2024-02-14;2024-03-15;2024-03-15T10:00:00+00:00;Tribunal administratif de Melun;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['404', '274'];['404', '274'];['Déchets non ménagers (prestations)', 'Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17805;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17805.pdf
24-17407;24_17407;;Entretien des installations techniques du conservatoire de musique, danse et d'art dramatique de Montbéliard;24-17407;JOUE;['25'];;Marchés européens;2024-02-14;2024-03-22;2024-03-22T16:00:00+00:00;CA PAYS DE MONTBELIARD AGGLOMERATION;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17407;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17407.pdf
