idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-20135;24_20135;;Transport par cars avec conducteurs;24-20135;JOUE;['95', '91', '92', '93', '94', '75', '78'];;Marchés européens;2024-02-18;2024-04-26;2024-03-26T10:00:00+00:00;Mairie de Garges-lès-Gonesse;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['347'];['347'];['Transport'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20135;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20135.pdf
24-19792;24_19792;;Marché global de performance incluant la conception, l'exploitation, la maintenance et la rénovation des installations d'éclairage public et de la signalisation lumineuse tricolore;24-19792;JOUE;['94'];;Marchés européens;2024-02-18;2024-03-18;2024-03-18T15:00:00+00:00;Mairie de Champigny-sur-Marne;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['102', '322'];['102', '322'];['Eclairage public', 'Signalisation'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19792;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19792.pdf
24-19794;24_19794;;Maintenance des installations de sûreté générale de l'hôpital européen Georges Pompidou;24-19794;JOUE;['75'];;Marchés européens;2024-02-18;2024-05-10;2024-05-10T10:00:00+00:00;Tribunal Administratif de Paris;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19794;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19794.pdf
24-19756;24_19756;;PRESTATIONS DE SERVICE D'ENTRETIEN DES ESPACES VERTS DES PARCELLES AFFECTÉES A LA DELEGATION AQUITAINE DU CNRS;24-19756;JOUE;['33'];;Marchés européens;2024-02-18;2024-05-15;2024-03-28T10:00:00+00:00;TRIBUNAL ADMINISTRATIF DE BORDEAUX;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19756;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19756.pdf
24-19783;24_19783;;Fourniture de produits et matériels d'entretien pour la Ville et autres entités;24-19783;JOUE;['95'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T11:00:00+00:00;MAIRIE DE DEUIL LA BARRE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['153', '278'];['153', '278'];"['Hygiène (articles)', ""Produits d'entretien""]";['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19783;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19783.pdf
24-19791;24_19791;;Collecte et traitement des végétaux issus des déchèteries;24-19791;JOUE;['49'];;Marchés européens;2024-02-18;2024-03-22;2024-03-22T11:00:00+00:00;Mauges Communauté;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['404'];['404'];['Déchets non ménagers (prestations)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19791;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19791.pdf
24-19804;24_19804;;PRESTATIONS DE SERVICE POUR LA GESTION DE LA FOURRIÈRE ANIMALE POUR LE COMPTE DE PLUSIEURS COMMUNES ADHERENTES A LA CENTRALE D'ACHAT REGATE;24-19804;JOUE;['35'];;Marchés européens;2024-02-18;2024-05-15;;Ville de Rennes;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['451', '274'];['451', '274'];['Fourrière', 'Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19804;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19804.pdf
24-19681;24_19681;;Service de maintenance des portails, barrières automatiques et portes piétonnes;24-19681;JOUE;['27'];;Marchés européens;2024-02-18;2024-04-16;2024-03-22T11:00:00+00:00;Service départemental d'incendie et de secours de l'Eure;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19681;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19681.pdf
24-19682;24_19682;;Maintenance des installations de sécurité incendie des bâtiments du Cned;24-19682;JOUE;['86'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T15:00:00+00:00;Centre National d'Enseignement à Distance (CNED);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19682;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19682.pdf
24-19683;24_19683;;Prestations d'interprétariat pour le Centre Primo Levi;24-19683;JOUE;['75'];;Marchés européens;2024-02-18;2024-03-07;;Centre Primo Levi;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19683;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19683.pdf
24-19688;24_19688;;Accord-cadre à bons de commande portant sur une mission d'ordonnancement, de pilotage et de coordination interchantiers réalisée dans le cadre de l'aménagement de la ZAC Saint-Vincent-de-Paul (Paris 1;24-19688;JOUE;['75'];;Marchés européens;2024-02-18;2024-03-16;;SPL Paris & Métropole aménagement;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['234'];['234'];"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19688;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19688.pdf
24-19707;24_19707;;Accompagnement de VNF au développement d'une démarche d'open innovation dans le domaine de la supply chain au bénéfice du report modal vers la voie d'eau.;24-19707;JOUE;['62', '75'];;Marchés européens;2024-02-18;2024-04-17;;SPRINT PROJECT;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19707;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19707.pdf
24-19617;24_19617;;FOURNITURE DE SERVICES DE COMMUNICATIONS ELECTRONIQUES POUR LE SDIS DE VAUCLUSE;24-19617;JOUE;['84'];;Marchés européens;2024-02-18;2024-03-10;;SDIS (84);;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['338'];['338'];['Télécommunications'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19617;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19617.pdf
24-19637;24_19637;;Approvisionnement en carburant en vrac par camions citernes des cuves du Département de la Savoie;24-19637;JOUE;['73'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T11:00:00+00:00;Département de la Savoie;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['52'];['52'];['Carburant, hydrocarbure'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19637;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19637.pdf
24-19641;24_19641;;Valorisation des déchets verts;24-19641;JOUE;['13', '83', '84'];;Marchés européens;2024-02-18;2024-04-16;;VALSUD;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19641;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19641.pdf
24-19563;24_19563;;Exploitation des installations de génie climatique des pôles Champagne Vesle, Fismes Ardre et Vesle et Tardenois;24-19563;JOUE;['51'];;Marchés européens;2024-02-18;2024-04-12;2024-04-12T15:00:00+00:00;Communauté urbaine du Grand Reims;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['59'];['59'];['Chauffage (exploitation, entretien)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19563;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19563.pdf
24-19565;24_19565;;INFRASTRUCTURES - ACCORD-CADRE - REALISATION DE DISPOSITIFS DE SECURITE ET DE RETENUE EN BETON (Glissières, caniveaux...) Le marché comporte un dispositif de promotion de l'emploi de personnes en;24-19565;JOUE;['66'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T16:00:00+00:00;CONSEIL DEPARTEMENTAL DES PYRENEES-ORIENTALES;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['142'];['142'];['Glissières de sécurité'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19565;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19565.pdf
24-19573;24_19573;;"Prestations d'assurance "" risques statutaires du personnel "" du Département de la Charente";24-19573;JOUE;['16'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T16:00:00+00:00;Conseil Départemental de la Charente;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19573;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19573.pdf
24-19544;24_19544;;Réalisation d'études dans le cadre de la phase de maturation du Démonstrateur de Bioéconomie Territoriale;24-19544;JOUE;['51'];;Marchés européens;2024-02-18;2024-04-16;;CHAMBRE REGIONALE D'AGRICULTURE GRAND EST;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274', '285'];['274', '285'];['Prestations de services', 'Publicité, Communication'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19544;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19544.pdf
24-19538;24_19538;;MARCHE DE PRESTATIONS DE MAINTENANCE ET FOURNITURE DE CONSOMMABLES POUR LA REALISATION DE TECHNIQUES HLA SUR AUTOMATES DE PIPETAGE HAMILTON;24-19538;JOUE;['93'];;Marchés européens;2024-02-18;2024-07-29;;Etablissement Français du Sang;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['181'];['181'];['Laboratoire (fourniture)'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19538;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19538.pdf
24-19812;24_19812;;Exploitation et maintenance des installations de chauffage, de production d'eau chaude sanitaire, de traitement d'air, de ventilation et de climatisation et prestations associées;24-19812;JOUE;['75'];;Marchés européens;2024-02-18;2024-12-31;;SANS OBJET;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19812;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19812.pdf
24-19817;24_19817;;Fournitures de bureau et papier de reprographie;24-19817;JOUE;['79'];;Marchés européens;2024-02-18;2024-04-26;2024-03-28T14:00:00+00:00;Tribunal administratif de Poitiers;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['262'];['262'];['Papeterie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19817;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19817.pdf
24-19820;24_19820;;Réalisation de travaux de VRD pour l'extension du port de Port-La Nouvelle - Phase 1;24-19820;JOUE;['11'];;Marchés européens;2024-02-18;2024-04-05;2024-04-05T10:00:00+00:00;SEMOP PLN;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['353'];['353'];['Travaux de viabilité'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19820;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19820.pdf
24-19828;24_19828;;Fourniture et livraison de pains frais et autres produits de boulangerie;24-19828;JOUE;['69'];;Marchés européens;2024-02-18;2024-03-14;2024-03-14T09:30:00+00:00;Ville d'Oullins-Pierre-Bénite;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['88'];['88'];['Denrées alimentaires'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19828;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19828.pdf
24-19830;24_19830;;Prestations de gardiennage et sécurité pour la ville de Dreux;24-19830;JOUE;['28'];;Marchés européens;2024-02-18;2024-05-15;;Ville de Dreux;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['138'];['138'];['Gardiennage'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19830;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19830.pdf
24-19850;24_19850;;"Travaux de réhabilitation et de rénovation du Centre Dramatique National Nanterre-Amandiers - LOT 3D ""Revêtements de sols durs""";24-19850;JOUE;['92'];;Marchés européens;2024-02-18;2024-03-22;2024-03-22T10:00:00+00:00;Commune de Nanterre;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['308'];['308'];['Revêtements de sols'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19850;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19850.pdf
24-19859;24_19859;;"Fourniture et montage de deux équipements ""combiné hydrocureur-aspiratrice à boues"" sur châssis-cabine 32t type 8x4*4";24-19859;JOUE;['67', '68'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T10:00:00+00:00;Tribunal Administratif de Strasbourg;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['359'];['359'];['Véhicules'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19859;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19859.pdf
24-19879;24_19879;;PRESTATIONS D’INVESTIGATIONS COMPLEMENTAIRES SUR LES RESEAUX ET OUVRAGES ENTERRES POUR LE COMPTE DE VALENCIENNES METROPOLE;24-19879;JOUE;['59'];;Marchés européens;2024-02-18;2024-03-01;2024-03-01T10:00:00+00:00;TA de Lille;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['323', '478'];['323', '478'];['Sondage', 'Sondage (travaux)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19879;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19879.pdf
24-19897;24_19897;;FOURNITURE DE PRODUITS ET MATERIELS D'ENTRETIEN ET D'HYGIENE, D'ARTICLES DE DROGUERIE ET ARTS DE LA TABLE POUR LES CENTRES DE VACANCES DE LA COMMUNE SITUES A PENTHIEVRE ET A MORILLON. Le marché est co;24-19897;JOUE;['94', '74', '56'];;Marchés européens;2024-02-18;2024-04-19;2024-04-08T08:00:00+00:00;TRIBUNAL ADMINISTRATIF DE MELUN;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['278'];['278'];"[""Produits d'entretien""]";['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19897;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19897.pdf
24-19902;24_19902;;FOURNITURE DE CARBURANTS PAR CARTES ACCREDITIVES POUR LE PARC DE VEHICULES DE LA VILLE D'AUBERVILLIERS POUR LES ANNEES 2024 A 2027;24-19902;JOUE;['93'];;Marchés européens;2024-02-18;2024-04-18;;VILLE D'AUBERVILLIERS;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['52'];['52'];['Carburant, hydrocarbure'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19902;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19902.pdf
24-19932;24_19932;;Fourniture de vélos, vélos à assistance électrique, de pièces détachées, d'équipements, d'accessoires, d'outillages spécifiques et prestations de maintenance pour vélos;24-19932;JOUE;['74'];;Marchés européens;2024-02-18;2024-03-25;2024-03-25T11:00:00+00:00;Ville d'ANNECY;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['475'];['475'];['Véhicules (acquisition)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19932;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19932.pdf
24-19952;24_19952;;Achat de produits d'entretien et matériel de ménage;24-19952;JOUE;['45'];;Marchés européens;2024-02-18;2024-03-06;2024-03-06T11:00:00+00:00;Mairie d'Olivet - Service Commande Publique;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;RECTIFICATIF;['239'];['239'];['Nettoyage de locaux'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19952;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19952.pdf
24-19966;24_19966;;Accompagnement Usine 4.0 avec développement logiciel d'une plateforme logistique et mise en place d'une solution MES;24-19966;JOUE;['33'];;Marchés européens;2024-02-18;2024-03-22;2024-03-15T10:00:00+00:00;CCIRA de Bordeaux;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['186'];['186'];['Logiciel'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19966;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19966.pdf
24-19979;24_19979;;Prestations de relations presse pour promouvoir le Château de Chantilly;24-19979;JOUE;['60', '75'];;Marchés européens;2024-02-18;2024-04-16;;ASG Communication;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['285'];['285'];['Publicité, Communication'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19979;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19979.pdf
24-19981;24_19981;;Marché de maintenance chauffage des sites tertiaires de la Région Bretagne;24-19981;JOUE;['35', '29', '22', '56'];;Marchés européens;2024-02-18;2024-03-18;2024-03-18T10:00:00+00:00;Tribunal Administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['59'];['59'];['Chauffage (exploitation, entretien)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19981;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19981.pdf
